Probability_Total_num	percentile
0.04981103004450445	0.023
0.05012516852335234	0.0231
0.05017872419141914	0.0232
0.050427856032603274	0.0233
0.0507061945169517	0.0234
0.050821009203420336	0.0235
0.05110600852425243	0.0236
0.05130350213841384	0.0237
0.051316905388238826	0.0238
0.05164687888378838	0.0239
0.051925422791079104	0.024
0.05197360223942395	0.0241
0.05208796973727373	0.0242
0.05216125748184819	0.0243
0.05217866245724573	0.0244
0.05229160099609961	0.0245
0.052429895399939995	0.0246
0.05248244578517852	0.0247
0.05259935142154216	0.0248
0.05268680376157616	0.0249
0.05278501228322832	0.025
0.05285142869006901	0.0251
0.05307560398659866	0.0252
0.0532099939459946	0.0253
0.05335634522222222	0.0254
0.05352649734123412	0.0255
0.05358886896489649	0.0256
0.05387101782978297	0.0257
0.054162907918791886	0.0258
0.0545470492589259	0.0259
0.05469527636263626	0.026
0.054745974570457046	0.0261
0.05497935574257425	0.0262
0.05553022578957895	0.0263
0.05567784655075507	0.0264
0.05599829142244224	0.0265
0.05607278426022602	0.0266
0.05611042949134913	0.0267
0.05622839814281429	0.0268
0.05659377042864287	0.0269
0.05722325489168919	0.027
0.05736371933753376	0.0271
0.057415002014201424	0.0272
0.057436893565756576	0.0273
0.057696985931893194	0.0274
0.0577510233710371	0.0275
0.05787725036743675	0.0276
0.05852398651485151	0.0277
0.05954138359425947	0.0278
0.059878931482648265	0.0279
0.06001177906840684	0.028
0.06007547421812181	0.0281
0.06026749179117912	0.0282
0.060564575546354645	0.0283
0.061218060425642574	0.0284
0.06131635239143914	0.0285
0.06137326123672367	0.0286
0.061556854728272825	0.0287
0.06173728960016002	0.0288
0.06180611882988299	0.0289
0.06184121898189819	0.029
0.06192262070847085	0.0291
0.061976724165616566	0.0292
0.062036513858185816	0.0293
0.06226330874927492	0.0294
0.06248445621242124	0.0295
0.06280399769176917	0.0296
0.06285115743574358	0.0297
0.0630112788118812	0.0298
0.06330306434743474	0.0299
0.06335067370837083	0.03
0.06350215722772276	0.0301
0.06390605656965696	0.0302
0.06400952946844685	0.0303
0.0644645240909091	0.0304
0.06494253421942195	0.0305
0.06498170360036004	0.0306
0.06510247828082807	0.0307
0.06530554170517053	0.0308
0.06573849459845985	0.0309
0.06594602741374136	0.031
0.06626292924092408	0.0311
0.06646239955995599	0.0312
0.06683717163516352	0.0313
0.06699771637363734	0.0314
0.06734583781878188	0.0315
0.06746197318631862	0.0316
0.06751713571507151	0.0317
0.06768384290079008	0.0318
0.06799635747374738	0.0319
0.06815894682068208	0.032
0.06823416925192519	0.0321
0.06826487688268827	0.0322
0.06831832594959497	0.0323
0.06842337430643065	0.0324
0.06852629860486048	0.0325
0.06857777449544955	0.0326
0.06861692103610362	0.0327
0.06886632841704171	0.0328
0.06948643133713372	0.0329
0.06990289855585557	0.033
0.07011455519471949	0.0331
0.07030762514211422	0.0332
0.07043524665166517	0.0333
0.07052767502250225	0.0334
0.07058351899689969	0.0335
0.07083164247324733	0.0336
0.07128855527752774	0.0337
0.0715881613361336	0.0338
0.072094122570257	0.0339
0.07238252804080408	0.034
0.07274759208120811	0.0341
0.0731189303080308	0.0342
0.07322371927092709	0.0343
0.07329960367036703	0.0344
0.07339219393839383	0.0345
0.0734498693339334	0.0346
0.073566008909891	0.0347
0.07366961049324933	0.0348
0.0741253761446145	0.0349
0.07434808675167517	0.035
0.0744485692869287	0.0351
0.07474781648964895	0.0352
0.07497713930693069	0.0353
0.07505182556955695	0.0354
0.07516016688568856	0.0355
0.07523354932273227	0.0356
0.07531792865026501	0.0357
0.07541315334713472	0.0358
0.07550764351235124	0.0359
0.07573907840184019	0.036
0.07579156123132313	0.0361
0.07582709966556656	0.0362
0.07593417127812782	0.0363
0.07646119224422446	0.0364
0.07681267716731673	0.0365
0.0769736939609961	0.0366
0.07721193742274228	0.0367
0.07808276525152517	0.0368
0.078199378789879	0.0369
0.07829554299729974	0.037
0.0785144095579558	0.0371
0.07879322457645765	0.0372
0.07882436317131714	0.0373
0.07907371594659467	0.0374
0.07915616	0.0375
0.07924088127812783	0.0376
0.07948669021942194	0.0377
0.07987851602300229	0.0378
0.08009496112511251	0.0379
0.08020727181918191	0.038
0.08023150324992499	0.0381
0.08038584305850585	0.0382
0.08071939013881389	0.0383
0.08125585964336435	0.0384
0.08160264439543956	0.0385
0.08188357749174918	0.0386
0.08203152913531356	0.0387
0.0824250960540054	0.0388
0.08244727125112512	0.0389
0.08252069350735075	0.039
0.08256253422742274	0.0391
0.08263669862186218	0.0392
0.08308472243224321	0.0393
0.08365256314131411	0.0394
0.08391388978777878	0.0395
0.08411471076507651	0.0396
0.08433349495049505	0.0397
0.08442692069586959	0.0398
0.08471112808020803	0.0399
0.08535841061626165	0.04
0.08581511177117712	0.0401
0.08592377007300732	0.0402
0.08620210159015902	0.0403
0.08638576528852887	0.0404
0.08650403547474747	0.0405
0.08663331222322232	0.0406
0.08711424955495552	0.0407
0.08779333337733775	0.0408
0.08792077919591959	0.0409
0.08809653088708871	0.041
0.08839032300430043	0.0411
0.08882095715211522	0.0412
0.08891580054245425	0.0413
0.08904565522452246	0.0414
0.08917925199819983	0.0415
0.08930807286628664	0.0416
0.08937017591859187	0.0417
0.08954404681218121	0.0418
0.0899792643949395	0.0419
0.09030483276727673	0.042
0.09035261897989799	0.0421
0.09042860715931594	0.0422
0.09047923037363736	0.0423
0.09056185592259226	0.0424
0.09086991968096811	0.0425
0.09108863630963096	0.0426
0.09123143084308433	0.0427
0.09135578119411941	0.0428
0.09157816017001699	0.0429
0.09177352547854786	0.043
0.09183195373537353	0.0431
0.09189413571457146	0.0432
0.09204367166336633	0.0433
0.09212366170627062	0.0434
0.09223547693919393	0.0435
0.09230114795139514	0.0436
0.09236123917211721	0.0437
0.09253517816881689	0.0438
0.09269123469846985	0.0439
0.09295259177497751	0.044
0.09309726733773378	0.0441
0.09321898556615663	0.0442
0.0932966942110211	0.0443
0.09370051042354238	0.0444
0.09393161175667566	0.0445
0.09427776856485649	0.0446
0.09438724655265526	0.0447
0.09476562504950495	0.0448
0.09516947231223122	0.0449
0.09526552827782778	0.045
0.0954454987128713	0.0451
0.095544594440044	0.0452
0.09561946228882888	0.0453
0.09584646578457846	0.0454
0.09595940180418042	0.0455
0.0961931452149215	0.0456
0.09651257006180616	0.0457
0.09656816219721973	0.0458
0.0966012100270027	0.0459
0.09660769229522953	0.046
0.09675434339533955	0.0461
0.09712486025352536	0.0462
0.09727024838613861	0.0463
0.09769671405780579	0.0464
0.09851415324212426	0.0465
0.0985842902340234	0.0466
0.09867834581758177	0.0467
0.09892950847884789	0.0468
0.09904620632763277	0.0469
0.09919569502930292	0.047
0.0993634566970697	0.0471
0.09973401572457247	0.0472
0.10000121864786479	0.0473
0.10026274198019802	0.0474
0.10069310163216323	0.0475
0.100967639609961	0.0476
0.10131368077737773	0.0477
0.10148116274977498	0.0478
0.10169792176167618	0.0479
0.10180287180488048	0.048
0.1018586643960396	0.0481
0.10190454080808083	0.0482
0.10212688989298929	0.0483
0.10217492156615662	0.0484
0.10243976730473045	0.0485
0.10296402321832183	0.0486
0.10315458073267326	0.0487
0.10361684313291329	0.0488
0.10362977938163816	0.0489
0.10367286273177317	0.049
0.1037945107690769	0.0491
0.10394670883288329	0.0492
0.10400598262826283	0.0493
0.10412862746074608	0.0494
0.10420248708170818	0.0495
0.10435507376237624	0.0496
0.1045048302820282	0.0497
0.10462412926992701	0.0498
0.10487481763726372	0.0499
0.10513526135263528	0.05
0.10551522831283128	0.0501
0.10556515923312332	0.0502
0.10561522257125712	0.0503
0.10568685701870187	0.0504
0.10586047526552655	0.0505
0.10606274505050506	0.0506
0.10618113339933993	0.0507
0.10625297634563456	0.0508
0.10645074862686268	0.0509
0.10673122297629764	0.051
0.10681233271977197	0.0511
0.10683454044074407	0.0512
0.10696224446844685	0.0513
0.10718985731773178	0.0514
0.10743899831983199	0.0515
0.1077890964316432	0.0516
0.10802155444344436	0.0517
0.10821702206820683	0.0518
0.10835818203820383	0.0519
0.10866469063906391	0.052
0.10902781945994601	0.0521
0.10925114025322533	0.0522
0.10947960725832581	0.0523
0.10967071594879488	0.0524
0.10981627493349336	0.0525
0.10989095607560756	0.0526
0.11017803947594759	0.0527
0.11035363556355636	0.0528
0.11037266920792078	0.0529
0.11056730535353534	0.053
0.11069476272727273	0.0531
0.1107103995589559	0.0532
0.11080740961146116	0.0533
0.11090242567606762	0.0534
0.11107866136813682	0.0535
0.11148920428642865	0.0536
0.11164484922572257	0.0537
0.11195317351335134	0.0538
0.11252797195319537	0.0539
0.11279954396039604	0.054
0.11324140570657071	0.0541
0.11347634365036502	0.0542
0.11384474158715871	0.0543
0.1140087707260726	0.0544
0.1140630697709771	0.0545
0.11427214669266927	0.0546
0.1143213461161116	0.0547
0.11458555817431743	0.0548
0.11475992228822884	0.0549
0.11483527479747974	0.055
0.11504588721672168	0.0551
0.11528983804680468	0.0552
0.11544141054905492	0.0553
0.11567467108610863	0.0554
0.11591946314031405	0.0555
0.11604857593159316	0.0556
0.11624662451425143	0.0557
0.11635942544754475	0.0558
0.1164664997749775	0.0559
0.11658320471547155	0.056
0.11687421586658665	0.0561
0.11711404699669967	0.0562
0.11714088705670568	0.0563
0.11719308922292229	0.0564
0.1176907123888389	0.0565
0.11805354446364637	0.0566
0.11812919076307632	0.0567
0.11841910480648066	0.0568
0.11860428982578257	0.0569
0.11867899324232424	0.057
0.1189705887638764	0.0571
0.11912601477247725	0.0572
0.11950455248624861	0.0573
0.1196765936888689	0.0574
0.11975026648114812	0.0575
0.1200168288418842	0.0576
0.1200462921710171	0.0577
0.12013884331373138	0.0578
0.12022309879087908	0.0579
0.12039060189318931	0.058
0.12067697649464947	0.0581
0.12083225754575458	0.0582
0.12096130961296128	0.0583
0.12114008341034105	0.0584
0.12114504791679168	0.0585
0.12125194328532854	0.0586
0.12155908974397439	0.0587
0.1216192199509951	0.0588
0.12166081683768376	0.0589
0.12186882439643967	0.059
0.12225131237023701	0.0591
0.12238597760876088	0.0592
0.12257130783578359	0.0593
0.12301732851885194	0.0594
0.12350868059405942	0.0595
0.1238102404570457	0.0596
0.1238460174979498	0.0597
0.12390282035463547	0.0598
0.12396928831183118	0.0599
0.12406347634063407	0.06
0.12421500369336932	0.0601
0.12446189091709173	0.0602
0.1247166409420942	0.0603
0.12481086761476148	0.0604
0.12493944015601559	0.0605
0.12507603656765676	0.0606
0.12519808484848485	0.0607
0.12529720730073007	0.0608
0.1253383876747675	0.0609
0.125443621680168	0.061
0.12603993275927597	0.0611
0.12664871473847386	0.0612
0.12677147424842483	0.0613
0.12678230568256826	0.0614
0.12691226088208823	0.0615
0.12718678841284128	0.0616
0.1273622693509351	0.0617
0.12749288796479652	0.0618
0.12756630322832282	0.0619
0.12798473719871983	0.062
0.1283882809530953	0.0621
0.1285096634023402	0.0622
0.12862306780478047	0.0623
0.12908555851585157	0.0624
0.1293872306990699	0.0625
0.12977012164416446	0.0626
0.1302106548454845	0.0627
0.13038276567656765	0.0628
0.1304946604140414	0.0629
0.1306781092559256	0.063
0.13078117799279929	0.0631
0.13103971511751178	0.0632
0.1312321781858186	0.0633
0.13173221282628259	0.0634
0.1320690313961396	0.0635
0.13217113559155913	0.0636
0.13223417582958294	0.0637
0.13254382454245422	0.0638
0.13282295865786578	0.0639
0.1329465213681368	0.064
0.13368393503350337	0.0641
0.1340571409240924	0.0642
0.13431379166516655	0.0643
0.13448958514651466	0.0644
0.1345684979857986	0.0645
0.13497889272127211	0.0646
0.13507099236723674	0.0647
0.13529157360136015	0.0648
0.13551881515751577	0.0649
0.1355959096369637	0.065
0.13562860270227023	0.0651
0.13574167511551155	0.0652
0.1361597517191719	0.0653
0.13675654832683273	0.0654
0.13682027515151515	0.0655
0.13683586257325733	0.0656
0.13691505007100713	0.0657
0.13778410286228623	0.0658
0.1379668668466847	0.0659
0.13798708135813587	0.066
0.13828447231023105	0.0661
0.13863574992799285	0.0662
0.13921529186818685	0.0663
0.13969274363936393	0.0664
0.13988210638163817	0.0665
0.13993075620062004	0.0666
0.14000353277227723	0.0667
0.1401688824292429	0.0668
0.1402285309660966	0.0669
0.1403528041554155	0.067
0.1405746421522152	0.0671
0.14068793350935094	0.0672
0.14096870787878787	0.0673
0.14106785133513353	0.0674
0.141291280790079	0.0675
0.14145843679567954	0.0676
0.1417153515831583	0.0677
0.14198853282328233	0.0678
0.14206806005700567	0.0679
0.1423729206230623	0.068
0.14266202471947192	0.0681
0.14288235580258024	0.0682
0.14292791348734873	0.0683
0.14305513284128413	0.0684
0.14324270546354637	0.0685
0.14360417025002506	0.0686
0.14403170222522252	0.0687
0.1442030431953195	0.0688
0.1443371903650365	0.0689
0.14445145695569558	0.069
0.14450581247824784	0.0691
0.14460875960696068	0.0692
0.14477077568356836	0.0693
0.14492561980198018	0.0694
0.14503545199819984	0.0695
0.14524865147014704	0.0696
0.14541602686468647	0.0697
0.14562826770877088	0.0698
0.145856188569857	0.0699
0.1459338908580858	0.07
0.14603606909890993	0.0701
0.1461330998739874	0.0702
0.146231380270027	0.0703
0.14658190699869988	0.0704
0.1469027944664466	0.0705
0.14696493540054006	0.0706
0.14739717603660363	0.0707
0.14777243828282827	0.0708
0.14783287603960393	0.0709
0.14786235896389638	0.071
0.14791349301230122	0.0711
0.14820276656165612	0.0712
0.1484014718931893	0.0713
0.14852412929692968	0.0714
0.1487541092949295	0.0715
0.14890764495049505	0.0716
0.14938173468046806	0.0717
0.14983388566156614	0.0718
0.14996161441044104	0.0719
0.15035538473347332	0.072
0.15053124007200722	0.0721
0.15054083178717872	0.0722
0.15061199284328433	0.0723
0.15078185564956498	0.0724
0.15106267341134116	0.0725
0.15137538265826583	0.0726
0.15154693273927394	0.0727
0.15185917361536155	0.0728
0.15197404200420042	0.0729
0.15206556694869489	0.073
0.15213965061806178	0.0731
0.15255238388538858	0.0732
0.1531186685958596	0.0733
0.153217011610161	0.0734
0.15328806148814883	0.0735
0.1534214883528353	0.0736
0.15354221479847985	0.0737
0.15365635587458748	0.0738
0.15374295517551756	0.0739
0.15422710337033713	0.074
0.15439360876987698	0.0741
0.15451712422742273	0.0742
0.15490194684268424	0.0743
0.15497203644764476	0.0744
0.15500298902190218	0.0745
0.15513312467346732	0.0746
0.15532932021702167	0.0747
0.15555738504950492	0.0748
0.15566909211221125	0.0749
0.155877861350135	0.075
0.1558969363276328	0.0751
0.15627912602560257	0.0752
0.1565496523582358	0.0753
0.1566549365436544	0.0754
0.15669741326932693	0.0755
0.1567757703830383	0.0756
0.1568800523492349	0.0757
0.1569495750845085	0.0758
0.15755685439043904	0.0759
0.1578258453135314	0.076
0.15805364172317232	0.0761
0.15852469210921094	0.0762
0.15874468718271828	0.0763
0.15891761986398642	0.0764
0.15909561840184017	0.0765
0.1592421340144015	0.0766
0.15969147788278826	0.0767
0.1597753318131813	0.0768
0.15983340763276327	0.0769
0.15987227860886088	0.077
0.15993455545654567	0.0771
0.16002732606960696	0.0772
0.16008805548254826	0.0773
0.1601896658285829	0.0774
0.16052229877587762	0.0775
0.1607253785458546	0.0776
0.16083074184218427	0.0777
0.1611693042424243	0.0778
0.1615993749574957	0.0779
0.1619385804030403	0.078
0.16225990636963694	0.0781
0.16259050772277228	0.0782
0.16288624477047703	0.0783
0.16302303734473447	0.0784
0.16310506400740074	0.0785
0.16329506503050306	0.0786
0.1638915419741974	0.0787
0.16452016546354636	0.0788
0.1646088191069107	0.0789
0.16480652693969397	0.079
0.16492080622562255	0.0791
0.16494329271327132	0.0792
0.1651624273267327	0.0793
0.16553252676967695	0.0794
0.1657137380048005	0.0795
0.1658012497089709	0.0796
0.16589831776777678	0.0797
0.1662092714661466	0.0798
0.16678792746774682	0.0799
0.1671022036233623	0.08
0.16714277169616962	0.0801
0.16727976144914491	0.0802
0.16752210260526054	0.0803
0.16769830667766777	0.0804
0.1679511931803181	0.0805
0.16837635615061508	0.0806
0.16876252410141018	0.0807
0.1689057200660066	0.0808
0.1689294111111111	0.0809
0.16894959648164817	0.081
0.16907455155715573	0.0811
0.16954906209620968	0.0812
0.1700625778277828	0.0813
0.17058376577557763	0.0814
0.1709716267436744	0.0815
0.1711061491619162	0.0816
0.17131634389138914	0.0817
0.17147659574557456	0.0818
0.1715875816861686	0.0819
0.17175140581458148	0.082
0.17290700700870087	0.0821
0.1733937217821782	0.0822
0.17378539828982897	0.0823
0.17392275602860285	0.0824
0.17396196675967596	0.0825
0.17405908471947196	0.0826
0.17440858779577958	0.0827
0.17471007575957595	0.0828
0.17489207503150317	0.0829
0.1749575527112711	0.083
0.17506347163316333	0.0831
0.1752418408280828	0.0832
0.17560211399339934	0.0833
0.17573630224022402	0.0834
0.1761673909390939	0.0835
0.1763494392859286	0.0836
0.17638614011001102	0.0837
0.17654728179117912	0.0838
0.17670700618761875	0.0839
0.17697220345434544	0.084
0.17735756906090608	0.0841
0.1775867499869987	0.0842
0.1777297097749775	0.0843
0.17787092547854788	0.0844
0.17800652692969296	0.0845
0.17804076528952892	0.0846
0.17806028760576056	0.0847
0.1781993565786579	0.0848
0.17949343083908392	0.0849
0.1797135979477948	0.085
0.179844797149715	0.0851
0.18007963619161918	0.0852
0.18049251501950198	0.0853
0.1807093367836784	0.0854
0.1809908684068407	0.0855
0.18140731310531052	0.0856
0.18149619688868884	0.0857
0.18174465031003098	0.0858
0.18286608660066006	0.0859
0.18299246615061504	0.086
0.18322613608060806	0.0861
0.18332150431143113	0.0862
0.18336732723672367	0.0863
0.1834726097969797	0.0864
0.1835297986048605	0.0865
0.18368844659165917	0.0866
0.18420586912791279	0.0867
0.1846529595169517	0.0868
0.18467652280428043	0.0869
0.184719483410341	0.087
0.18483184634863487	0.0871
0.1850456810041004	0.0872
0.18505768774777476	0.0873
0.18510291446444643	0.0874
0.18524552138113815	0.0875
0.18547781986298628	0.0876
0.1856056214971497	0.0877
0.18563859656265624	0.0878
0.18571310599059906	0.0879
0.18581557414941496	0.088
0.18589547411441146	0.0881
0.18598980440944096	0.0882
0.18603879392439243	0.0883
0.1863156777027703	0.0884
0.18662391743374337	0.0885
0.1867513276747675	0.0886
0.18694188390639066	0.0887
0.18708780255025503	0.0888
0.18722403281128114	0.0889
0.1874743047704771	0.089
0.18763845632763276	0.0891
0.1880202316831684	0.0892
0.18836114399439946	0.0893
0.1885772294249425	0.0894
0.18874365777977797	0.0895
0.188902999549955	0.0896
0.18907349232923293	0.0897
0.1891971013141314	0.0898
0.18931604493649368	0.0899
0.1895126305790579	0.09
0.18963653631863187	0.0901
0.18967549649664966	0.0902
0.1897900608250825	0.0903
0.19002020257125712	0.0904
0.19038594349234922	0.0905
0.1906160910211021	0.0906
0.190718220780078	0.0907
0.19103714687068707	0.0908
0.19117210882688268	0.0909
0.19124526727272728	0.091
0.19136040525952597	0.0911
0.19150218285128512	0.0912
0.19158011389438945	0.0913
0.19170319250825082	0.0914
0.19189133333633362	0.0915
0.1919959609570957	0.0916
0.19202827612761275	0.0917
0.1920431888668867	0.0918
0.19232148478847885	0.0919
0.19256727263126316	0.092
0.19279674607060707	0.0921
0.19306503462346236	0.0922
0.19313697544854486	0.0923
0.1932399982388239	0.0924
0.19335487577557756	0.0925
0.19343010504450447	0.0926
0.19356200100510051	0.0927
0.1941546182808281	0.0928
0.19446585495149518	0.0929
0.1945071003720372	0.093
0.1945139910921092	0.0931
0.19531745712471243	0.0932
0.1954810593779378	0.0933
0.1956968614581458	0.0934
0.19571087466646664	0.0935
0.19578388776677666	0.0936
0.19583265416741671	0.0937
0.19585795354835484	0.0938
0.19601717835283528	0.0939
0.19661135364236426	0.094
0.19722620732973298	0.0941
0.19733453018601863	0.0942
0.1975520815871587	0.0943
0.19762454194219423	0.0944
0.19770665478547855	0.0945
0.1978524318181818	0.0946
0.19794339712871287	0.0947
0.1981493728722873	0.0948
0.1987450372187219	0.0949
0.1989984920812082	0.095
0.19955694566056606	0.0951
0.1996471878727873	0.0952
0.19973298517251725	0.0953
0.19992258309130911	0.0954
0.200034210540054	0.0955
0.2002141708140814	0.0956
0.20031457217821785	0.0957
0.20056622151815182	0.0958
0.2005951011721172	0.0959
0.2006707318631863	0.096
0.20073884083408342	0.0961
0.20079526364136413	0.0962
0.20089732449744976	0.0963
0.20104204386138613	0.0964
0.20123879800680072	0.0965
0.20157896894189425	0.0966
0.20206738408940897	0.0967
0.20255700474347435	0.0968
0.20264968896589658	0.0969
0.20271266693069306	0.097
0.202747763020302	0.0971
0.20282980142014204	0.0972
0.20313450957695767	0.0973
0.2034575991259126	0.0974
0.20349726498249826	0.0975
0.20353741734773478	0.0976
0.20371129527752774	0.0977
0.20411782850885085	0.0978
0.20441344145214524	0.0979
0.20458608518151816	0.098
0.20492672384338434	0.0981
0.20527986425742573	0.0982
0.20544494516351636	0.0983
0.20550988526452646	0.0984
0.20557731387938794	0.0985
0.20562491392639265	0.0986
0.20569146256325632	0.0987
0.20576674164416442	0.0988
0.20589578532453245	0.0989
0.20634589097509753	0.099
0.20671451584158418	0.0991
0.20693947591959197	0.0992
0.20733000230823084	0.0993
0.20768414199819984	0.0994
0.20787801274527454	0.0995
0.20802466668966899	0.0996
0.20826473377437743	0.0997
0.20852183460446044	0.0998
0.20871765406040604	0.0999
0.20882248657065705	0.1
0.2088675086928693	0.1001
0.20899394470847088	0.1002
0.2093593173057306	0.1003
0.20978324747874794	0.1004
0.2100110384778478	0.1005
0.21014564237323735	0.1006
