Probability_nonMHC_num	percentile_nonMHC
0.09237468690069006	0.0229
0.09258409423542355	0.023
0.09283284253425342	0.0231
0.09287796699009901	0.0232
0.09290026773017301	0.0233
0.09293627155625563	0.0234
0.09297790806930692	0.0235
0.09311023727522752	0.0236
0.09327326199569957	0.0237
0.09335810490909091	0.0238
0.09344106545814582	0.0239
0.09349877614761476	0.024
0.09351836752175217	0.0241
0.09354955631863186	0.0242
0.09361879843344334	0.0243
0.09375963279387939	0.0244
0.0939426408730873	0.0245
0.09402608389638964	0.0246
0.09407479224722473	0.0247
0.09411941453845385	0.0248
0.09415631659345935	0.0249
0.09422203681008101	0.025
0.0943522086188619	0.0251
0.09446055766476649	0.0252
0.09453939720432043	0.0253
0.09466436746754675	0.0254
0.09480336231583159	0.0255
0.0951721901740174	0.0256
0.09533560618801881	0.0257
0.09538781787058706	0.0258
0.09542498325352536	0.0259
0.09547805273687368	0.026
0.09563465343214322	0.0261
0.0957000497929793	0.0262
0.09579768456245624	0.0263
0.09601603655365537	0.0264
0.09607378950495049	0.0265
0.09610198387958796	0.0266
0.0963939382958296	0.0267
0.09645019735373538	0.0268
0.09653540613661367	0.0269
0.09674698021602161	0.027
0.0968886691629163	0.0271
0.09692310377537752	0.0272
0.09714165278927893	0.0273
0.09720408900570057	0.0274
0.09721654384178419	0.0275
0.09738835081628164	0.0276
0.0974340000720072	0.0277
0.09745532211321133	0.0278
0.09748669102810281	0.0279
0.09811604548154815	0.028
0.09824020297729773	0.0281
0.09828670476147613	0.0282
0.09836356624062406	0.0283
0.09857831505150515	0.0284
0.09862733786978697	0.0285
0.09872944221422142	0.0286
0.09878818379537954	0.0287
0.09884792832183219	0.0288
0.09887486888388838	0.0289
0.09896511915691569	0.029
0.0989829901030103	0.0291
0.09904552432643264	0.0292
0.09932392968796878	0.0293
0.09943712491749175	0.0294
0.099571259939994	0.0295
0.09973776186618662	0.0296
0.09985239432743274	0.0297
0.09986437425742574	0.0298
0.09996334429742974	0.0299
0.10020803977697769	0.03
0.10024237013801379	0.0301
0.10029489685668568	0.0302
0.10032434642564257	0.0303
0.1003846603030303	0.0304
0.10046819767076708	0.0305
0.10059266350735073	0.0306
0.10076225572457245	0.0307
0.10110272957715771	0.0308
0.10111471041804179	0.0309
0.10114259621662167	0.031
0.1012091261291129	0.0311
0.10136170045554554	0.0312
0.10159916895289528	0.0313
0.10162157340334033	0.0314
0.10163324422642264	0.0315
0.10166170916291628	0.0316
0.1017478212941294	0.0317
0.10191471354615461	0.0318
0.10203914835283528	0.0319
0.10215880343234324	0.032
0.10232854942994299	0.0321
0.10237159137113712	0.0322
0.10242485902590259	0.0323
0.10256736477947795	0.0324
0.10266861242664266	0.0325
0.10275071623182318	0.0326
0.10297094018941894	0.0327
0.10312076877587759	0.0328
0.10322022438343835	0.0329
0.10332378203420342	0.033
0.10336268379537954	0.0331
0.10338325468746874	0.0332
0.1033867801420142	0.0333
0.10366623035103509	0.0334
0.10388789199569957	0.0335
0.10391546346184619	0.0336
0.10398736539753975	0.0337
0.10402792662086209	0.0338
0.10409983253925392	0.0339
0.10414946125412541	0.034
0.10418469188718871	0.0341
0.10423350899889988	0.0342
0.1042642696129613	0.0343
0.10439108170657066	0.0344
0.1045693528590859	0.0345
0.10462882545154514	0.0346
0.10463252176217622	0.0347
0.10477146653265326	0.0348
0.10482943888148816	0.0349
0.10497565171937195	0.035
0.10503278477147715	0.0351
0.10517674903690367	0.0352
0.10528451287128714	0.0353
0.10545971742374237	0.0354
0.10558227324932494	0.0355
0.10574054340234024	0.0356
0.10583124919992	0.0357
0.1060199001230123	0.0358
0.10606202125512551	0.0359
0.10614661857685768	0.036
0.10626100585778578	0.0361
0.10631609949954995	0.0362
0.10635065915791579	0.0363
0.10641859584158417	0.0364
0.1064498199959996	0.0365
0.10645390413041303	0.0366
0.10654165783078308	0.0367
0.10655245360636063	0.0368
0.10660182118511852	0.0369
0.10662331340234024	0.037
0.10664877994679467	0.0371
0.1066731545938594	0.0372
0.10671198389018903	0.0373
0.10676932972897289	0.0374
0.10677432339933994	0.0375
0.106844385590159	0.0376
0.10688561980118011	0.0377
0.1070293200010001	0.0378
0.10721397538253824	0.0379
0.10723183593159315	0.038
0.1072465493489349	0.0381
0.10738243594059407	0.0382
0.10752222318131813	0.0383
0.10755717711521152	0.0384
0.10766496758925895	0.0385
0.10784228739273928	0.0386
0.10799371968196819	0.0387
0.10800811082628263	0.0388
0.10805561137673769	0.0389
0.10817020899989999	0.039
0.10834711180618062	0.0391
0.10848398264366436	0.0392
0.10870616221762175	0.0393
0.10879956512001199	0.0394
0.10885979788728872	0.0395
0.10894075253225323	0.0396
0.10901283223762376	0.0397
0.1090812213750375	0.0398
0.10909074238373838	0.0399
0.10914309094809481	0.04
0.10931725869286929	0.0401
0.10959736286028604	0.0402
0.10981717698169817	0.0403
0.10990047197419742	0.0404
0.10994605626262627	0.0405
0.10998075250225023	0.0406
0.10998463283028304	0.0407
0.1100168979867987	0.0408
0.1100770802850285	0.0409
0.11009896364536453	0.041
0.11012140970597059	0.0411
0.11015465640264026	0.0412
0.11024158303930393	0.0413
0.11042189751975198	0.0414
0.11065283696849686	0.0415
0.11075029942544254	0.0416
0.11076896127662766	0.0417
0.11089485171617161	0.0418
0.11120983803080309	0.0419
0.11143711307830784	0.042
0.11155242449744975	0.0421
0.11172101735623563	0.0422
0.11185741046554656	0.0423
0.11191949581458147	0.0424
0.11196200115611561	0.0425
0.11200426868586859	0.0426
0.11204166461746175	0.0427
0.11212467364536455	0.0428
0.11219561272127213	0.0429
0.11228001792079206	0.043
0.11233702828182818	0.0431
0.11237052625222521	0.0432
0.1123935540810081	0.0433
0.11239705602760275	0.0434
0.11245409163116313	0.0435
0.11248967711311131	0.0436
0.11250286145034503	0.0437
0.11265627231463148	0.0438
0.11275641592859287	0.0439
0.11282775954875487	0.044
0.1130187283608361	0.0441
0.11319798418541854	0.0442
0.11326211386318633	0.0443
0.11331757302670267	0.0444
0.1134609476969697	0.0445
0.11352126529552956	0.0446
0.11354356461046106	0.0447
0.11364987857785779	0.0448
0.11371253598059805	0.0449
0.11377255722572258	0.045
0.11382172637263727	0.0451
0.11385112261386138	0.0452
0.1138767743490349	0.0453
0.11390380834983499	0.0454
0.1139182889430943	0.0455
0.1139553590769077	0.0456
0.11403917576057607	0.0457
0.11405006136613662	0.0458
0.11407839225122512	0.0459
0.11420079875787578	0.046
0.1144227752419242	0.0461
0.11462864749754977	0.0462
0.11465154006600661	0.0463
0.11486733263826383	0.0464
0.11490833400040004	0.0465
0.11499225339633964	0.0466
0.11507708388538855	0.0467
0.11513433365736574	0.0468
0.11528993329882987	0.0469
0.11536309528322833	0.047
0.11545543664726472	0.0471
0.11550636812361235	0.0472
0.11552738966256625	0.0473
0.11556313315291528	0.0474
0.11587425864206422	0.0475
0.11605413762916292	0.0476
0.11612191477267728	0.0477
0.1162770099009901	0.0478
0.11628841753875387	0.0479
0.1163218703780378	0.048
0.11633579701170119	0.0481
0.116346480940094	0.0482
0.11635843563316332	0.0483
0.11640389835103511	0.0484
0.11658708606160616	0.0485
0.11664070661966197	0.0486
0.11667602912691269	0.0487
0.11681056559055907	0.0488
0.11696208078607861	0.0489
0.11711462142214221	0.049
0.11721533722372238	0.0491
0.1172651909530953	0.0492
0.11737115079057905	0.0493
0.1174033460771077	0.0494
0.11745479554235425	0.0495
0.117494795009901	0.0496
0.11754591120662067	0.0497
0.11760542170827083	0.0498
0.11768399596879688	0.0499
0.11780509633963396	0.05
0.11781610687268727	0.0501
0.11788819610561056	0.0502
0.11802839833183318	0.0503
0.1180765695369537	0.0504
0.11815452336633664	0.0505
0.11825839535353536	0.0506
0.1183727269878988	0.0507
0.11849968192619263	0.0508
0.11859031402340234	0.0509
0.11876349410341035	0.051
0.11892835257725773	0.0511
0.11895529313931393	0.0512
0.11898416155515551	0.0513
0.11902510791179118	0.0514
0.1191368991669167	0.0515
0.11926280258725873	0.0516
0.11929343837683769	0.0517
0.11931601437843783	0.0518
0.11934228642764276	0.0519
0.11937626088508851	0.052
0.11944545686768679	0.0521
0.11949054423442346	0.0522
0.11950528747974798	0.0523
0.11953396187318732	0.0524
0.11977754843384338	0.0525
0.11994381622862285	0.0526
0.11996839057555755	0.0527
0.11999710447834783	0.0528
0.12004617305610561	0.0529
0.12009985147514751	0.053
0.12019732198119812	0.0531
0.12026043348154816	0.0532
0.12032437689168918	0.0533
0.12047589374537453	0.0534
0.12055000813381339	0.0535
0.12056132557555754	0.0536
0.12068326365536555	0.0537
0.1207818192649265	0.0538
0.12088978044304433	0.0539
0.12096162914191419	0.054
0.1210073301980198	0.0541
0.12101887523052304	0.0542
0.12109485011551155	0.0543
0.12114418876837682	0.0544
0.12118945087958796	0.0545
0.12126295952145215	0.0546
0.12128977310531053	0.0547
0.12135381361936193	0.0548
0.12137069584458446	0.0549
0.12138453334833484	0.055
0.12138786221672167	0.0551
0.12139513120662067	0.0552
0.12143022517851786	0.0553
0.12143548361436143	0.0554
0.12154267441044106	0.0555
0.12157927185418542	0.0556
0.12158527959996	0.0557
0.12159120534653464	0.0558
0.12160238539153916	0.0559
0.12173672928392841	0.056
0.12174580574807481	0.0561
0.12174852683168318	0.0562
0.12176581405240525	0.0563
0.1217771012711271	0.0564
0.12188262824182419	0.0565
0.12201423875387539	0.0566
0.12204387861466148	0.0567
0.12224066619801979	0.0568
0.12233658425442542	0.0569
0.12241078409640964	0.057
0.1224852606990699	0.0571
0.12254513591759177	0.0572
0.12271889093509351	0.0573
0.12276216786678669	0.0574
0.12290501218121813	0.0575
0.12310277803980399	0.0576
0.12311862477047705	0.0577
0.12312467167016702	0.0578
0.12315769650065006	0.0579
0.12321207951095109	0.058
0.12326713698469846	0.0581
0.12327811071907191	0.0582
0.12331470572457245	0.0583
0.12335888464026404	0.0584
0.12341545987098711	0.0585
0.12350314378037804	0.0586
0.12352287738573858	0.0587
0.12358303506750676	0.0588
0.12364828453045305	0.0589
0.12369378724672467	0.059
0.12375819322532253	0.0591
0.12377101799579958	0.0592
0.12380018455045504	0.0593
0.12395279460546058	0.0594
0.12418740396039604	0.0595
0.12426828772837284	0.0596
0.12441422236183618	0.0597
0.12445782550255026	0.0598
0.12447817682168216	0.0599
0.12452618253725373	0.06
0.12458335333633364	0.0601
0.12461948523752375	0.0602
0.12463055243024303	0.0603
0.1247250268388839	0.0604
0.12485176847944794	0.0605
0.12488989554675467	0.0606
0.12491074303030303	0.0607
0.1250030606360636	0.0608
0.1250962711331133	0.0609
0.12511534531653165	0.061
0.12515250733273328	0.0611
0.1252176884188419	0.0612
0.12526941470747074	0.0613
0.12532744577057706	0.0614
0.12545516056205622	0.0615
0.12553826224422443	0.0616
0.12560773592959296	0.0617
0.1256732380488049	0.0618
0.1257008273237324	0.0619
0.12572767609660968	0.062
0.12577217612861286	0.0621
0.1258213314941494	0.0622
0.12584469530853085	0.0623
0.1258809915851585	0.0624
0.12590809076507653	0.0625
0.12594921563756376	0.0626
0.12602960540254027	0.0627
0.12616521379537954	0.0628
0.12624695337533753	0.0629
0.12633328231923194	0.063
0.1264162129882988	0.0631
0.12658163508350836	0.0632
0.12664699813981398	0.0633
0.12665660161116113	0.0634
0.12667135440844085	0.0635
0.12668979672467245	0.0636
0.12670963508250827	0.0637
0.1267860206170617	0.0638
0.12680610722772276	0.0639
0.1268876816381638	0.064
0.1269673587338734	0.0641
0.12701712580058006	0.0642
0.12706681734173417	0.0643
0.12716509573357335	0.0644
0.1272747992959296	0.0645
0.12730071416741676	0.0646
0.12730833811381137	0.0647
0.1273177403070307	0.0648
0.12758860225922591	0.0649
0.12765707046204622	0.065
0.12769344712971298	0.0651
0.1277096699009901	0.0652
0.12776924555655567	0.0653
0.1279667376917692	0.0654
0.12814017306930695	0.0655
0.12822552531653164	0.0656
0.12824015401540156	0.0657
0.12829654871287127	0.0658
0.1283151922542254	0.0659
0.12835526339733977	0.066
0.1285530420792079	0.0661
0.12857635832883288	0.0662
0.12861099659665967	0.0663
0.1286469985388539	0.0664
0.12869183426742672	0.0665
0.12878300585858585	0.0666
0.12880259407740774	0.0667
0.12886594609060906	0.0668
0.1289206602950295	0.0669
0.12895465709270926	0.067
0.12908358847884788	0.0671
0.12912307405940593	0.0672
0.12915125152115212	0.0673
0.12922693575557556	0.0674
0.12940242345734573	0.0675
0.12945791156615663	0.0676
0.12961010058205819	0.0677
0.12967970589458946	0.0678
0.12971885762076207	0.0679
0.1297750689118912	0.068
0.12989378445744576	0.0681
0.12997260291929194	0.0682
0.13007157861386137	0.0683
0.13018754442444247	0.0684
0.13028860224122413	0.0685
0.13034884002900293	0.0686
0.13048149675467546	0.0687
0.13056572308130812	0.0688
0.13067107865286529	0.0689
0.13073917145014502	0.069
0.13079036873687372	0.0691
0.13087946648864887	0.0692
0.13094837810681068	0.0693
0.13114842267326735	0.0694
0.1313801817261726	0.0695
0.1314317679207921	0.0696
0.13146363288928892	0.0697
0.13147478990899092	0.0698
0.1315157582438244	0.0699
0.13156496477647767	0.07
0.13163625305030505	0.0701
0.1317159076637664	0.0702
0.13183924946894687	0.0703
0.131974719369937	0.0704
0.13201575715071506	0.0705
0.1320319700180018	0.0706
0.13207382482348234	0.0707
0.1321300483838384	0.0708
0.1321737907920792	0.0709
0.13219270269326933	0.071
0.13220661302630263	0.0711
0.13225662918991898	0.0712
0.13228719438443842	0.0713
0.13232446420942093	0.0714
0.1323938011611161	0.0715
0.13243627657865786	0.0716
0.13246506348634862	0.0717
0.13247813595559557	0.0718
0.13250228334033404	0.0719
0.13252614978497848	0.072
0.1325686310171017	0.0721
0.13263640975497548	0.0722
0.13276739133913393	0.0723
0.13282539649564956	0.0724
0.1328485115981598	0.0725
0.1329445420752075	0.0726
0.13299936831683168	0.0727
0.1330538013521352	0.0728
0.13306724663266326	0.0729
0.1330876994779478	0.073
0.13313719690169018	0.0731
0.13320583044104412	0.0732
0.13327363505850587	0.0733
0.133289508579858	0.0734
0.13346656424642464	0.0735
0.13352064688268825	0.0736
0.13375481977797782	0.0737
0.13383410642464247	0.0738
0.13390247448244827	0.0739
0.13393407396639664	0.074
0.13396931411841184	0.0741
0.13402729175217523	0.0742
0.13406916237823782	0.0743
0.13419032679667967	0.0744
0.13423882792679268	0.0745
0.13424566345234523	0.0746
0.13430709994399442	0.0747
0.13439049792979296	0.0748
0.13443923014301432	0.0749
0.13448286614161414	0.075
0.13452588260726073	0.0751
0.13463512644464445	0.0752
0.1346969814841484	0.0753
0.13472601581158114	0.0754
0.13480204277227725	0.0755
0.13496108825982597	0.0756
0.13504712413141312	0.0757
0.13532476755875586	0.0758
0.13534162271227124	0.0759
0.13538158435643566	0.076
0.13547144446644666	0.0761
0.13549140369236926	0.0762
0.13554384240024003	0.0763
0.13566298395239523	0.0764
0.13567240539053904	0.0765
0.13570435275427542	0.0766
0.1357762709980998	0.0767
0.13594424399739974	0.0768
0.13606307506450646	0.0769
0.13609676622762276	0.077
0.13620619585258525	0.0771
0.13632342652565255	0.0772
0.13635580530553054	0.0773
0.13644225513551356	0.0774
0.1365696869306931	0.0775
0.13669838322032202	0.0776
0.13674818126812682	0.0777
0.1367714574587459	0.0778
0.1368107790149015	0.0779
0.13685960225022503	0.078
0.1369111522232223	0.0781
0.1369864787788779	0.0782
0.13702542278727872	0.0783
0.13711713722772279	0.0784
0.13721065383538356	0.0785
0.1372576183608361	0.0786
0.1372865606270627	0.0787
0.13731421126312632	0.0788
0.13741658051405142	0.0789
0.13756329070807083	0.079
0.1376158922922292	0.0791
0.13762936461446146	0.0792
0.13767854336633661	0.0793
0.13774522521452143	0.0794
0.1377645705010501	0.0795
0.13780254778877887	0.0796
0.13784214905690567	0.0797
0.1378757293169317	0.0798
0.1379316594059406	0.0799
0.13810826739673968	0.08
0.1382583388718872	0.0801
0.13831021405040506	0.0802
0.13834163198619862	0.0803
0.13836596465346535	0.0804
0.13844496282328234	0.0805
0.13849396180618062	0.0806
0.13857210372637263	0.0807
0.13869081301230124	0.0808
0.13873670494949497	0.0809
0.13875242105010505	0.081
0.13922477589558957	0.0811
0.13948386342534252	0.0812
0.13955499819481948	0.0813
0.13960109614461447	0.0814
0.1397146800770077	0.0815
0.13979770699269928	0.0816
0.13983229390339033	0.0817
0.13985060959095907	0.0818
0.1398998992159216	0.0819
0.13993233898289828	0.082
0.1400222006510651	0.0821
0.14006659728172816	0.0822
0.14024684319231923	0.0823
0.14038313809980998	0.0824
0.14043377333733373	0.0825
0.14054237759075908	0.0826
0.1405689704820482	0.0827
0.14061258422742273	0.0828
0.14062259680468048	0.0829
0.14069197188418842	0.083
0.14070577692269226	0.0831
0.14072780710471047	0.0832
0.14073416672067207	0.0833
0.14076624894189418	0.0834
0.14076969234623463	0.0835
0.1408103634953495	0.0836
0.1409549517381738	0.0837
0.14102830260126015	0.0838
0.14119509557455745	0.0839
0.14121645658665866	0.084
0.14125902609360938	0.0841
0.1414423568206821	0.0842
0.14144413534553454	0.0843
0.14148355380738076	0.0844
0.1415102299849985	0.0845
0.14165095726172616	0.0846
0.1416647272367237	0.0847
0.14170270231023102	0.0848
0.14184157007600762	0.0849
0.14196608297329733	0.085
0.14197553699869986	0.0851
0.14204923423842383	0.0852
0.1420840574437444	0.0853
0.1422150709210921	0.0854
0.1422525096279628	0.0855
0.1424742105760576	0.0856
0.14252545221922192	0.0857
0.14260756795079507	0.0858
0.14267360115511551	0.0859
0.1427322093539354	0.086
0.14275192429242925	0.0861
0.14281330712271229	0.0862
0.14293120435743575	0.0863
0.14307699217421743	0.0864
0.14309137008100808	0.0865
0.14310299751575156	0.0866
0.14315522194619462	0.0867
0.14323916235223522	0.0868
0.1433262905810581	0.0869
0.14341804237623762	0.087
0.14341875876687668	0.0871
0.1434228189508951	0.0872
0.14346127885488552	0.0873
0.14356422326732673	0.0874
0.14364511559755974	0.0875
0.14367015318531853	0.0876
0.14377720321632165	0.0877
0.14389374623062307	0.0878
0.1439118302930293	0.0879
0.14394298663666366	0.088
0.14398412217821782	0.0881
0.14402603520952095	0.0882
0.14403939092709273	0.0883
0.144049181530153	0.0884
0.14405852746074607	0.0885
0.14406690340234024	0.0886
0.1440962873787379	0.0887
0.1441742397759776	0.0888
0.14427621221422143	0.0889
0.14435588615361533	0.089
0.14440037668766875	0.0891
0.14443622792079208	0.0892
0.14448139464246423	0.0893
0.14450954785978598	0.0894
0.14452912362736275	0.0895
0.1445427401290129	0.0896
0.14455790694369436	0.0897
0.14459224789378936	0.0898
0.14461923484648465	0.0899
0.144718970820082	0.09
0.14485538075607562	0.0901
0.14491317478947896	0.0902
0.14492059511551153	0.0903
0.14492299690969096	0.0904
0.14493744598659863	0.0905
0.14499603329132912	0.0906
0.14506908506450644	0.0907
0.14509854810281028	0.0908
0.14510279154315434	0.0909
0.1451430509090909	0.091
0.1451990487228723	0.0911
0.14536294320232024	0.0912
0.14560113704470445	0.0913
0.14567714034103413	0.0914
0.1457121389948995	0.0915
0.14572849687668765	0.0916
0.1457576214951495	0.0917
0.1458493092539254	0.0918
0.14590851078307832	0.0919
0.1459547096109611	0.092
0.14601195268726871	0.0921
0.1460371497749775	0.0922
0.14605172083308332	0.0923
0.14619748886388642	0.0924
0.14625313603960396	0.0925
0.14625841067106712	0.0926
0.14635825642764277	0.0927
0.1463752203780378	0.0928
0.14638282805980596	0.0929
0.14641816846984698	0.093
0.1464391704650465	0.0931
0.1464468588738874	0.0932
0.14667190664766477	0.0933
0.14672150778577858	0.0934
0.14678130108910892	0.0935
0.14693964682068206	0.0936
0.14703308388838882	0.0937
0.14714407570457047	0.0938
0.14719707369836982	0.0939
0.14720864897689767	0.094
0.147265299989999	0.0941
0.1472976612351235	0.0942
0.14732543775877588	0.0943
0.14733310374337433	0.0944
0.14738178294729473	0.0945
0.14740608237623762	0.0946
0.1474062871947195	0.0947
0.14740758565356535	0.0948
0.14741742460546053	0.0949
0.14752125869386942	0.095
0.1478871588258826	0.0951
0.1479375688748875	0.0952
0.14803592567056706	0.0953
0.1480898095039504	0.0954
0.14813528861386138	0.0955
0.14814690470947095	0.0956
0.14816143443844385	0.0957
0.14820343402640265	0.0958
0.14825000476747674	0.0959
0.14826328300930094	0.096
0.1482912085358536	0.0961
0.1483659477267727	0.0962
0.14840773161316131	0.0963
0.1484319593159316	0.0964
0.14847332841284128	0.0965
0.14852812502750276	0.0966
0.14862252746174617	0.0967
0.14874804358335833	0.0968
0.14879782647964795	0.0969
0.14881087573657364	0.097
0.1488297713321332	0.0971
0.14884933797679767	0.0972
0.148857188019802	0.0973
0.14887252623962396	0.0974
0.14888876242524252	0.0975
0.14891076342334233	0.0976
0.14896940392139213	0.0977
0.14906576821682166	0.0978
0.14915513225322533	0.0979
0.1492769184488449	0.098
0.14938822275327535	0.0981
0.14950434896489648	0.0982
0.14960352565056506	0.0983
0.14962403695769577	0.0984
0.14963838039003902	0.0985
0.1496690171637164	0.0986
0.14970034190219023	0.0987
0.1497608398709871	0.0988
0.1498094529962996	0.0989
0.14984536465746576	0.099
0.14988681415841584	0.0991
0.14992607679567957	0.0992
0.14995188725472547	0.0993
0.1500243079987999	0.0994
0.15012873607960797	0.0995
0.1501927106710671	0.0996
0.15026702064806483	0.0997
0.1503019104220422	0.0998
0.15032170409740975	0.0999
0.15034448038703868	0.1
0.15046452438943897	0.1001
0.15052748013201322	0.1002
0.15056329202520252	0.1003
